주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자
133-1-000001,토토볼링장앞,공영,노상,부산광역시 영도구 대평남로 7,부산광역시 영도구 대평동1가 162-1,24,2,요일제,평일+토요일+공휴일,8:00,20:00,8:00,20:00,8:00,20:00,유료,10,300,10,300,600,8000,90000,현금,없음,부산광역시 영도구청,051-419-4552,35.08988328,129.0358092,2021.3.24
133-1-000002,선용품유통센터앞,공영,노상,부산광역시 영도구 남항로 26,부산광역시 영도구 남항동2가 273-1,26,2,요일제,평일+토요일+공휴일,8:00,20:00,8:00,20:00,8:00,20:00,유료,10,300,10,300,600,8000,90000,현금,없음,부산광역시 영도구청,051-419-4552,35.08909927,129.0392675,2021.3.24
133-1-000003,남항방파제,공영,노상,부산광역시 영도구 남항서로 52,부산광역시 영도구 남항동3가 141-37,123,3,요일제,평일+토요일+공휴일,8:00,20:00,8:00,20:00,8:00,20:00,유료,10,200,10,200,600,4700,50000,현금,없음,부산광역시 영도구청,051-419-4552,35.08558483,129.034834,2021.3.24
133-1-000004,절영해안산책로앞,공영,노상,부산광역시 영도구 해안산책길 52,부산광역시 영도구 영선동4가 186-101,122,3,요일제,평일+토요일+공휴일,8:00,20:00,8:00,20:00,8:00,20:00,유료,10,200,10,200,600,4700,50000,현금,없음,부산광역시 영도구청,051-419-4552,35.0811807,129.0412093,2021.3.24
133-1-000005,봉래동물양장,공영,노상,부산광역시 영도구 봉래나루로 79,부산광역시 영도구 봉래동1가 1,48,2,요일제,평일+토요일+공휴일,8:00,20:00,8:00,20:00,8:00,20:00,유료,10,300,10,300,600,8000,90000,현금,없음,부산광역시 영도구청,051-419-4552,35.09453741,129.0387845,2021.3.24
133-1-000006,인제병원앞,공영,노상,부산광역시 영도구 대교로46번길 22-6,부산광역시 영도구 봉래동1가 208-1,25,2,요일제,평일+토요일+공휴일,8:00,20:00,8:00,20:00,8:00,20:00,유료,10,300,10,300,600,8000,90000,현금,없음,부산광역시 영도구청,051-419-4552,35.0947933,129.0413566,2021.3.24
133-1-000008,해양로변,공영,노상,부산광역시 영도구 해양로 155,부산광역시 영도구 청학동 1-54,24,4,요일제,평일+토요일+공휴일,8:00,20:00,8:00,20:00,8:00,20:00,유료,10,100,10,100,600,2400,30000,현금,없음,부산광역시 영도구청,051-419-4552,35.09221782,129.0704607,2021.3.24
133-1-000009,태종보세장치장옆,공영,노상,부산광역시 영도구 해양로 175,부산광역시 영도구 청학동 1-49,56,4,요일제,평일+토요일+공휴일,8:00,20:00,8:00,20:00,8:00,20:00,유료,10,100,10,100,600,2400,30000,현금,없음,부산광역시 영도구청,051-419-4552,35.0910889,129.0718759,2021.3.24
133-1-000010,하늘전망대앞,공영,노상,부산광역시 영도구 절영로 321,부산광역시 영도구 동삼동 산149-4,28,4,요일제,평일+토요일+공휴일,8:00,20:00,8:00,20:00,8:00,20:00,유료,10,100,10,100,600,2400,30000,현금,없음,부산광역시 영도구청,051-419-4552,35.07447027,129.0541446,2021.3.24
133-1-000011,하수종말처리장옆,공영,노상,부산광역시 영도구 해양로 247,부산광역시 영도구 동삼동 201-59,66,2,요일제,평일+토요일+공휴일,8:00,20:00,8:00,20:00,8:00,20:00,유료,10,300,10,300,600,8000,90000,현금,없음,부산광역시 영도구청,051-419-4552,35.08648588,129.0759224,2021.3.24
133-1-000027,75광장앞,공영,노상,부산광역시 영도구 절영로 355,부산광역시 영도구 동삼동 628-1,19,4,요일제,평일+토요일+공휴일,8:00,20:00,8:00,20:00,8:00,20:00,유료,10,100,10,100,600,2400,30000,현금,없음,부산광역시 영도구청,051-419-4552,35.0716713,129.0573621,2021.3.24
133-2-000012,남항시장,공영,노외,부산광역시 영도구 절영로93번길 41,부산광역시 영도구 남항동2가 267,66,2,요일제,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,10,300,10,300,1200,8000,160000,"현금, 카드",없음,부산광역시 영도구청,051-419-4552,35.08826833,129.0407422,2021.3.24
133-2-000013,신선하나,공영,노외,부산광역시 영도구 한결길 209,부산광역시 영도구 신선동1가 196-5,42,4,요일제,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,10,100,10,100,1200,2400,52000,현금,없음,부산광역시 영도구청,051-419-4552,35.09054756,129.0477633,2021.3.24
133-2-000014,신선동,공영,노외,부산광역시 영도구 하나길 472,부산광역시 영도구 신선동2가 136-1,25,4,요일제,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,10,100,10,100,1200,2400,52000,현금,없음,부산광역시 영도구청,051-419-4552,35.08705236,129.0467623,2021.3.24
133-2-000015,봉래시장,공영,노외,부산광역시 영도구 대교로 9,부산광역시 영도구 봉래동3가 22-2,23,2,요일제,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,10,300,10,300,1200,8000,160000,현금,없음,부산광역시 영도구청,051-419-4552,35.0929268,129.0438271,2021.3.24
133-2-000016,유정아파트,공영,노외,부산광역시 영도구 장미계단길 123,부산광역시 영도구 봉래동5가 122-37,20,4,요일제,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,10,100,10,100,1200,2400,52000,현금,없음,부산광역시 영도구청,051-419-4552,35.09266318,129.0552642,2021.3.24
133-2-000017,청학시장,공영,노외,부산광역시 영도구 청학서로 88,부산광역시 영도구 청학동 307-19,26,4,요일제,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,10,100,10,100,1200,2400,52000,현금,없음,부산광역시 영도구청,051-419-4552,35.0968306,129.0592136,2021.3.24
133-2-000018,청학하나,공영,노외,부산광역시 영도구 청학서로 88,부산광역시 영도구 청학동 391-98,57,4,요일제,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,10,300,10,300,1200,8000,160000,현금,없음,부산광역시 영도구청,051-419-4552,35.09680071,129.0592793,2021.3.24
133-2-000019,청학초등학교,공영,노외,부산광역시 영도구 청학로 49,부산광역시 영도구 청학동 412-3,105,4,요일제,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,10,100,10,100,1200,2400,52000,현금,없음,부산광역시 영도구청,051-419-4552,35.09320301,129.0595046,2021.3.24
133-2-000020,청학1동,공영,노외,부산광역시 영도구 봉래길 191,부산광역시 영도구 청학동 418-5,40,4,요일제,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,10,100,10,100,1200,2400,52000,현금,없음,부산광역시 영도구청,051-419-4552,35.09140058,129.056113,2021.3.24
133-2-000021,해돋이마을,공영,노외,부산광역시 영도구 와치로 2-14,부산광역시 영도구 청학동 468-57,22,4,요일제,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,10,100,10,100,1200,2400,52000,현금,없음,부산광역시 영도구청,051-419-4552,35.0904128,129.0568423,2021.3.24
133-2-000022,청학2동,공영,노외,부산광역시 영도구 청학동로 18-1,부산광역시 영도구 청학동 99-229,53,4,요일제,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,10,100,10,100,1200,2400,52000,현금,없음,부산광역시 영도구청,051-419-4552,35.08920619,129.0622152,2021.3.24
133-2-000023,청학동로,공영,노외,부산광역시 영도구 청학동로 58,부산광역시 영도구 청학동 120-8,22,4,요일제,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,10,100,10,100,1200,2400,52000,현금,없음,부산광역시 영도구청,051-419-4552,35.09243615,129.0634763,2021.3.24
133-2-000024,청학스카이웨이,공영,노외,부산광역시 영도구 청학남로 15,부산광역시 영도구 동삼동 328-22,45,4,요일제,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,10,100,10,100,1200,2400,52000,현금,없음,부산광역시 영도구청,051-419-4552,35.0902062,129.0593647,2021.3.24
133-2-000025,영도중학교옆,공영,노외,부산광역시 영도구 동삼남로 32,부산광역시 영도구 동삼동 328-22,20,4,요일제,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,10,100,10,100,1200,2400,52000,현금,없음,부산광역시 영도구청,051-419-4552,35.077534,129.0692786,2021.3.24
133-2-000026,영도해녀문화전시관,공영,노외,부산광역시 영도구 중리남로 2-36,부산광역시 영도구 동삼동 639-7,28,4,요일제,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,10,100,10,100,1200,2400,52000,현금,없음,부산광역시 영도구청,051-419-4552,35.06700302,129.0660428,2021.3.24
133-2-000027,신선스카이웨이,공영,노외,부산광역시 영도구 산제당길 154,부산광역시 영도구 신선동2가 141-84,49,4,요일제,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,10,100,10,100,1200,2400,52000,"현금, 카드",없음,부산광역시 영도구청,051-419-4552,35.086553,129.0483665,2021.3.24
306-2-000059,하가지구 리드빌딩,공영,노외,전라북도 전주시 덕진구 가련산로 20,전라북도 전주시 덕진구 덕진동2가 694-1,23,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.841311,127.111283,2021.3.12
306-2-000067,하가지구 풍경안경원 옆,공영,노외,전라북도 전주시 덕진구 가리내10길 12-1,전라북도 전주시 덕진구 덕진동2가 677-6,30,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.8422224,127.110542,2021.3.12
306-2-000060,하가지구 소소빌딩뒤,공영,노외,전라북도 전주시 덕진구 가리내3길 16-1,전라북도 전주시 덕진구 덕진동2가 654-8,26,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.846689,127.109772,2021.3.12
306-2-000066,하가지구 초담불고기 뒤,공영,노외,,전라북도 전주시 덕진구 덕진동2가 663-1,29,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.8450696,127.110478,2021.3.12
306-2-000065,하가지구 하가홈마트 뒤,공영,노외,전라북도 전주시 덕진구 가리내8길 19,전라북도 전주시 덕진구 덕진동2가 673-3,30,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.84330766,127.1097145,2021.3.12
306-3-000010,실내체육관,공영,부설,전라북도 전주시 덕진구 권삼득로 308,전라북도 전주시 덕진구 덕진동1가 664-14,158,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,500,15,250,,4000,,신용카드,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 50할인, 국가보훈대상자 면제",전라북도 전주시 전주시설관리공단,063-239-2768,35.84420741,127.1292618,2021.3.12
306-3-000076,덕진공원,공영,부설,전라북도 전주시 덕진구 권삼득로 390,전라북도 전주시 덕진구 덕진동1가 1316-2,70,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.84749476,127.1210312,2021.3.12
306-2-000026,무진장방면 만남의광장,공영,노외,전라북도 전주시 덕진구 금상길 27,전라북도 전주시 덕진구 산정동 325-9,69,3,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.84213528,127.1758765,2021.3.12
306-3-000073,월드컵경기장,공영,부설,전라북도 전주시 덕진구 기린대로 1055,전라북도 전주시 덕진구 반월동 763-1,4181,3,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.8680573,127.0645192,2021.3.12
306-3-000009,종합경기장,공영,부설,전라북도 전주시 덕진구 기린대로 451,,638,2,미시행,평일+토요일+공휴일,7:00,23:00,0:00,0:00,0:00,0:00,유료,30,500,15,250,,4000,,신용카드+현금,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 50할인, 국가보훈대상자 면제",전라북도 전주시 전주시설관리공단,063-239-2768,35.84075454,127.127127,2021.3.12
306-2-000015,가련산,공영,노외,전라북도 전주시 덕진구 기린대로 535,전라북도 전주시 덕진구 덕진동2가 224-3,41,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.845469,127.120302,2021.3.12
306-2-000002,덕진광장,공영,노외,전라북도 전주시 덕진구 덕진광장로 3,전라북도 전주시 덕진구 덕진동1가 1278-1,33,1,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,600,15,300,,6000,,신용카드,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 50할인, 국가보훈대상자 면제",전라북도 전주시 전주시설관리공단,063-239-2614,35.844154,127.1240375,2021.3.12
306-2-000062,송천2동 주민자치센터,공영,노외,전라북도 전주시 덕진구 두간11길 3-4,전라북도 전주시 덕진구 송천동1가 830-1,17,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.86493827,127.1152586,2021.3.12
306-2-000064,송천2동공원,공영,노외,전라북도 전주시 덕진구 두간5길 9,전라북도 전주시 덕진구 송천동1가 816-2,13,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.864516,127.118132,2021.3.12
306-2-000031,인후2동금평,공영,노외,전라북도 전주시 덕진구 명주1길 9,전라북도 전주시 덕진구 인후동2가 1537-2,26,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.8430137,127.1453213,2021.3.12
306-2-000022,아중지구 아중도서관,공영,노외,전라북도 전주시 덕진구 무삼지2길 7,전라북도 전주시 덕진구 인후동1가 907-2,62,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.82632995,127.1626078,2021.3.12
306-2-000032,인후2동건지,공영,노외,전라북도 전주시 덕진구 백동로 14-7,전라북도 전주시 덕진구 인후동2가 1559-16,26,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.8466072,127.148226,2021.3.12
306-2-000027,군산방면 만남의광장,공영,노외,전라북도 전주시 덕진구 번영로 453,전라북도 전주시 덕진구 용정동 50-1,52,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.8750205,127.056677,2021.3.12
306-2-000053,우아2동 아중택지개발지구,공영,노외,전라북도 전주시 덕진구 산정1길 18,전라북도 전주시 덕진구 산정동 862,69,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.837556,127.168407,2021.3.12
306-2-000011,동물원,공영,노외,전라북도 전주시 덕진구 소리로 68,전라북도 전주시 덕진구 덕진동1가 72,840,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,500,15,25,,4000,,신용카드+현금,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 50할인, 국가보훈대상자 면제",전라북도 전주시 전주시설관리공단,063-239-2668,35.85730635,127.1440769,2021.3.12
306-2-000061,송천1동 송천도서관,공영,노외,전라북도 전주시 덕진구 솔내로 212,전라북도 전주시 덕진구 송천동2가 292,32,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.869365,127.128111,2021.3.12
306-2-000063,송천2동 용소초교,공영,노외,전라북도 전주시 덕진구 송천3길 30-34,전라북도 전주시 덕진구 송천동1가 844-9,17,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.86135501,127.1180147,2021.3.12
306-2-000003,건산천1,공영,노외,전라북도 전주시 덕진구 팔달로 357-23,전라북도 전주시 덕진구 진북동 434-34,77,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,500,15,250,,4000,,신용카드,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 50할인, 국가보훈대상자 면제",전라북도 전주시 전주시설관리공단,063-239-2614,35.83202671,127.1370205,2021.3.12
306-2-000069,인후공원,공영,노외,전라북도 전주시 덕진구 안덕원3길 10,전라북도 전주시 덕진구 우아동3가 산111-3,64,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.84341911,127.163767,2021.3.12
306-2-000068,하가지구 나그네교회 앞,공영,노외,전라북도 전주시 덕진구 연화길 19,,29,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.85339036,127.131618,2021.3.12
